120 2001082800 2.14176421697288 0.28631947368421 -999
121 2001082900 2.07660901563838 0.27 0.874470472335815
122 2001083000 2.02233573485206 0.258421052631579 -999
123 2001083100 1.97316716618896 0.346315789473684 -999
124 2001090100 1.92332610122412 0.323157894736842 -999
125 2001090200 1.86703533153257 0.309473684210526 0.793192684650421
126 2001090300 1.79851764868934 0.295263157894737 -999
127 2001090400 1.71199584426947 0.283164736842105 -999
128 2001090500 1.55247292556555 0.267368421052632 -999
129 2001090600 1.30929813208724 0.257368421052632 0.5420942902565
130 2001090700 1.04321360373517 0.301578947368421 -999
131 2001090800 0.814961480409967 0.318421052631579 -999
132 2001090900 0.685283902012249 0.363157894736842 -999
133 2001091000 0.626665866938847 -999 0.476876735687255
134 2001091100 0.571077862876262 0.324210526315789 -999
135 2001091200 0.518490263659626 0.31 -999
136 2001091300 0.468873443124072 0.3 -999
137 2001091400 0.422197775104732 0.29 0.1838299036026
138 2001091500 0.378433633436738 0.28001 -999
139 2001091600 0.337551391955223 0.275268421052632 -999
140 2001091700 0.29952142449532 0.27 -999
141 2001091800 0.26431410489216 0.27 0.153766065835952
142 2001091900 0.231899806980876 0.27 -999
143 2001092000 0.202248904596601 0.28001 -999
144 2001092100 0.175331771574466 0.28001 -999
145 2001092200 0.151118781749605 0.276322105263158 0.112226426601409
146 2001092300 0.12958030895715 0.27 -999
147 2001092400 0.110686727032232 0.27 -999
148 2001092500 0.0944084098099856 0.26 -999
149 2001092600 0.0807157311255415 0.26 0.109609223902225
150 2001092700 0.069579064814033 0.26 -999
151 2001092800 0.0609687847105922 0.26 -999
152 2001092900 0.0548552646503513 0.257894736842105 -999
153 2001093000 0.0512088784684432 0.25 0.0949720665812492
154 2001100100 0.0499999999999999 0.25 -999
